violation_id,tenant_id,request_id,violation_timestamp,violation_type,violation_number,severity,flat_penalty,pct_penalty,penalty_amount,cumulative_penalty,enforcement_action
VN000548,T0025,R00004587,2025-01-02 21:39:32,TOKEN_EXCEEDED,15,MAJOR,25.0,0.005,25.0,160.0,THROTTLE_90PCT
VN000549,T0025,R00004643,2025-01-02 22:25:45,TOKEN_EXCEEDED,16,MAJOR,25.0,0.005,25.0,185.0,THROTTLE_90PCT
VN000550,T0025,R00006381,2025-01-03 16:17:26,TOKEN_EXCEEDED,17,MAJOR,25.0,0.005,25.0,210.0,THROTTLE_90PCT
VN000551,T0025,R00006412,2025-01-03 16:27:27,TOKEN_EXCEEDED,18,MAJOR,25.0,0.005,25.0,235.0,THROTTLE_90PCT
VN000552,T0025,R00006451,2025-01-03 16:39:44,TOKEN_EXCEEDED,19,MAJOR,25.0,0.005,25.0,260.0,THROTTLE_90PCT
VN000553,T0025,R00006627,2025-01-03 17:42:19,TOKEN_EXCEEDED,20,MAJOR,25.0,0.005,25.0,285.0,THROTTLE_90PCT
VN000554,T0025,R00006754,2025-01-03 19:13:00,TOKEN_EXCEEDED,21,MAJOR,25.0,0.005,25.0,310.0,THROTTLE_90PCT
VN000555,T0025,R00006770,2025-01-03 19:26:50,TOKEN_EXCEEDED,22,MAJOR,25.0,0.005,25.0,335.0,THROTTLE_90PCT
VN000556,T0025,R00006773,2025-01-03 19:28:15,TOKEN_EXCEEDED,23,MAJOR,25.0,0.005,25.0,360.0,THROTTLE_90PCT
VN000557,T0025,R00006777,2025-01-03 19:35:35,TOKEN_EXCEEDED,24,MAJOR,25.0,0.005,25.0,385.0,THROTTLE_90PCT
VN000558,T0025,R00006793,2025-01-03 19:51:34,TOKEN_EXCEEDED,25,MAJOR,25.0,0.005,25.0,410.0,THROTTLE_90PCT
VN000559,T0025,R00006895,2025-01-03 21:31:42,TOKEN_EXCEEDED,26,SEVERE,100.0,0.01,100.0,510.0,SUSPEND_1HR
VN000560,T0025,R00006898,2025-01-03 21:33:14,TOKEN_EXCEEDED,27,SEVERE,100.0,0.01,100.0,610.0,SUSPEND_1HR
VN000561,T0025,R00006992,2025-01-03 22:52:37,TOKEN_EXCEEDED,28,SEVERE,100.0,0.01,100.0,710.0,SUSPEND_1HR
VN001259,T0028,R00004487,2025-01-02 20:13:18,TOKEN_EXCEEDED,1,MINOR,0.0,0.0,0.0,0.0,WARNING
VN001260,T0028,R00004498,2025-01-02 20:26:39,TOKEN_EXCEEDED,2,MINOR,0.0,0.0,0.0,0.0,WARNING
VN001261,T0028,R00004564,2025-01-02 21:16:11,TOKEN_EXCEEDED,3,MINOR,0.0,0.0,0.0,0.0,WARNING
VN001262,T0028,R00004616,2025-01-02 22:10:42,TOKEN_EXCEEDED,4,MODERATE,5.0,0.001,5.0,5.0,THROTTLE_50PCT
VN001263,T0028,R00004625,2025-01-02 22:14:21,TOKEN_EXCEEDED,5,MODERATE,5.0,0.001,5.0,10.0,THROTTLE_50PCT
VN001264,T0028,R00004673,2025-01-02 22:40:57,TOKEN_EXCEEDED,6,MODERATE,5.0,0.001,5.0,15.0,THROTTLE_50PCT
VN001265,T0028,R00004705,2025-01-02 23:12:31,TOKEN_EXCEEDED,7,MODERATE,5.0,0.001,5.0,20.0,THROTTLE_50PCT
VN001285,T0029,R00006553,2025-01-03 17:18:11,TOKEN_EXCEEDED,1,MINOR,0.0,0.0,0.0,0.0,WARNING
VN001286,T0029,R00006599,2025-01-03 17:34:24,TOKEN_EXCEEDED,2,MINOR,0.0,0.0,0.0,0.0,WARNING
VN001287,T0029,R00006708,2025-01-03 18:39:04,TOKEN_EXCEEDED,3,MINOR,0.0,0.0,0.0,0.0,WARNING
VN001288,T0029,R00006736,2025-01-03 19:02:55,TOKEN_EXCEEDED,4,MODERATE,5.0,0.001,5.0,5.0,THROTTLE_50PCT
VN001289,T0029,R00006738,2025-01-03 19:03:27,TOKEN_EXCEEDED,5,MODERATE,5.0,0.001,5.0,10.0,THROTTLE_50PCT
VN001290,T0029,R00006776,2025-01-03 19:30:58,TOKEN_EXCEEDED,6,MODERATE,5.0,0.001,5.0,15.0,THROTTLE_50PCT
VN001291,T0029,R00006849,2025-01-03 20:46:37,TOKEN_EXCEEDED,7,MODERATE,5.0,0.001,5.0,20.0,THROTTLE_50PCT
VN001292,T0029,R00006872,2025-01-03 21:14:51,TOKEN_EXCEEDED,8,MODERATE,5.0,0.001,5.0,25.0,THROTTLE_50PCT
VN001293,T0029,R00006981,2025-01-03 22:43:37,TOKEN_EXCEEDED,9,MODERATE,5.0,0.001,5.0,30.0,THROTTLE_50PCT
VN001294,T0029,R00006985,2025-01-03 22:47:39,TOKEN_EXCEEDED,10,MODERATE,5.0,0.001,5.0,35.0,THROTTLE_50PCT
VN000594,T0037,R00002215,2025-01-01 22:42:48,TOKEN_EXCEEDED,1,MINOR,0.0,0.0,0.0,0.0,WARNING
