reading_id,station_id,sample_date,ph,turbidity_ntu,chlorine_mg_l,lead_ppb,coliform_count,flow_rate_lpm
R-03626,WQ-025,2024-06-09,7.05,13.5,1.29,0.37,3.0,201.6
R-03627,WQ-025,2024-06-10,6.98,1.86,1.83,2.45,7.0,330.1
R-03628,WQ-025,2024-06-11,7.13,12.81,1.1,1.59,2.0,
R-03629,WQ-025,2024-06-12,6.81,10.03,1.65,2.46,1.0,192.4
R-03630,WQ-025,2024-06-13,6.68,0.02,0.93,0.01,2.0,173.8
R-03631,WQ-025,2024-06-15,7.2,14.98,1.29,1.03,3.0,225.7
R-03632,WQ-025,2024-06-16,6.79,9.53,1.85,,2.0,139.9
R-03633,WQ-025,2024-06-17,,10.21,1.63,3.19,2.0,200.8
R-03634,WQ-025,2024-06-18,7.16,15.51,,5.03,2.0,182.9
R-03635,WQ-025,2024-06-20,7.26,6.55,1.43,0.5,1.0,177.1
R-03636,WQ-025,2024-06-21,6.97,12.05,0.82,2.38,1.0,112.9
R-03637,WQ-025,2024-06-22,7.31,13.79,1.58,0.94,4.0,191.7
R-03638,WQ-025,2024-06-23,7.59,14.53,2.03,0.78,4.0,258.5
R-03639,WQ-025,2024-06-24,7.2,12.99,1.73,2.35,2.0,188.8
R-03640,WQ-025,2024-06-25,6.61,1.91,1.17,0.44,1.0,191.5
R-03641,WQ-025,2024-06-26,7.09,0.41,1.52,0.11,0.0,189.6
R-03642,WQ-025,2024-06-28,7.55,15.29,1.23,3.65,2.0,179.6
R-03643,WQ-025,2024-06-29,7.07,2.18,0.77,0.91,0.0,196.6
R-03644,WQ-025,2024-06-30,7.09,14.13,0.97,0.78,0.0,201.2
R-03645,WQ-026,2024-01-01,6.95,,1.37,0.91,0.0,209.5
R-03646,WQ-026,2024-01-03,7.36,0.39,1.89,0.74,6.0,189.1
R-03647,WQ-026,2024-01-04,7.53,0.55,1.65,1.03,2.0,250.5
R-03648,WQ-026,2024-01-05,6.86,,1.52,1.79,1.0,209.8
R-03649,WQ-026,2024-01-06,6.81,0.55,0.76,2.85,0.0,184.9
R-03650,WQ-026,2024-01-07,,0.69,2.38,4.13,1.0,143.3
R-03651,WQ-026,2024-01-09,6.78,0.67,1.59,0.86,0.0,231.2
R-03652,WQ-026,2024-01-13,7.28,0.16,1.7,0.02,2.0,151.9
R-03653,WQ-026,2024-01-14,6.85,1.31,1.86,3.33,0.0,101.5
R-03654,WQ-026,2024-01-15,7.43,0.52,1.42,1.17,1.0,193.5
R-03655,WQ-026,2024-01-17,7.28,0.63,,1.48,7.0,241.6
R-03656,WQ-026,2024-01-18,7.27,0.47,1.84,0.75,0.0,248.1
R-03657,WQ-026,2024-01-21,7.18,1.22,1.95,0.01,3.0,127.7
R-03658,WQ-026,2024-01-23,7.36,0.09,1.08,3.59,1.0,184.7
R-03659,WQ-026,2024-01-24,6.92,0.36,1.74,1.42,2.0,184.2
R-03660,WQ-026,2024-01-25,7.84,,1.52,0.15,1.0,179.5
R-03661,WQ-026,2024-01-26,7.29,0.18,1.41,0.94,0.0,150.4
R-03662,WQ-026,2024-01-28,6.89,2.2,2.1,1.7,3.0,197.4
R-03663,WQ-026,2024-01-29,7.22,0.4,1.81,2.23,1.0,151.9
R-03664,WQ-026,2024-01-31,6.98,0.03,0.95,3.68,4.0,295.0
R-03665,WQ-026,2024-02-01,7.61,1.26,1.44,3.87,0.0,239.8
R-03666,WQ-026,2024-02-02,7.25,1.51,1.46,1.16,1.0,172.1
R-03667,WQ-026,2024-02-03,7.13,0.03,1.33,0.3,2.0,225.2
R-03668,WQ-026,2024-02-05,7.31,0.11,1.04,2.39,4.0,170.4
R-03669,WQ-026,2024-02-06,7.77,1.48,2.1,1.01,0.0,118.6
R-03670,WQ-026,2024-02-07,6.83,3.25,1.71,6.9,2.0,168.4
R-03671,WQ-026,2024-02-08,7.35,0.18,1.47,,3.0,201.8
R-03672,WQ-026,2024-02-10,6.98,0.86,1.4,0.75,1.0,234.3
R-03673,WQ-026,2024-02-11,7.18,0.97,1.56,1.64,1.0,180.5
R-03674,WQ-026,2024-02-12,6.89,0.63,1.27,1.68,2.0,160.4
R-03675,WQ-026,2024-02-14,6.47,0.37,2.2,6.58,0.0,251.6
R-03676,WQ-026,2024-02-15,7.38,1.18,1.52,0.07,1.0,176.8
R-03677,WQ-026,2024-02-16,7.27,0.19,1.52,1.93,1.0,225.3
R-03678,WQ-026,2024-02-18,7.16,0.62,1.65,2.74,4.0,274.3
R-03679,WQ-026,2024-02-19,7.51,1.28,2.04,0.05,3.0,260.1
R-03680,WQ-026,2024-02-20,6.87,1.49,0.82,2.96,1.0,95.0
R-03681,WQ-026,2024-02-21,7.15,0.67,1.26,0.67,2.0,154.4
R-03682,WQ-026,2024-02-22,7.41,0.05,2.33,0.37,3.0,185.9
R-03683,WQ-026,2024-02-23,6.71,0.58,1.33,1.73,1.0,280.1
R-03684,WQ-026,2024-02-24,7.63,,1.3,0.93,0.0,140.5
R-03685,WQ-026,2024-02-25,7.2,0.5,1.37,0.43,1.0,
R-03686,WQ-026,2024-02-28,6.99,0.47,0.62,,1.0,323.1
R-03687,WQ-026,2024-02-29,7.03,0.6,1.12,2.14,2.0,94.9
R-03688,WQ-026,2024-03-01,6.94,1.06,2.44,3.71,0.0,197.6
R-03689,WQ-026,2024-03-04,6.85,0.23,1.89,1.88,2.0,
R-03690,WQ-026,2024-03-05,6.72,0.43,1.05,3.52,2.0,
R-03691,WQ-026,2024-03-07,7.76,0.85,1.83,1.67,3.0,
R-03692,WQ-026,2024-03-08,7.12,0.44,1.17,1.01,3.0,165.2
R-03693,WQ-026,2024-03-11,7.05,0.12,1.29,0.61,1.0,241.0
R-03694,WQ-026,2024-03-12,7.5,0.22,1.45,2.47,1.0,163.0
R-03695,WQ-026,2024-03-13,7.13,0.1,1.33,0.58,0.0,141.4
R-03696,WQ-026,2024-03-17,7.02,0.04,1.57,1.51,1.0,154.1
R-03697,WQ-026,2024-03-18,7.3,,1.64,1.99,1.0,175.5
R-03698,WQ-026,2024-03-19,7.41,0.54,1.69,,3.0,265.1
R-03699,WQ-026,2024-03-20,7.61,1.73,1.42,7.33,1.0,260.4
R-03700,WQ-026,2024-03-21,7.31,0.38,1.39,0.74,5.0,219.2
R-03701,WQ-026,2024-03-22,7.57,0.39,,5.23,0.0,158.1
R-03702,WQ-026,2024-03-23,6.65,0.54,1.61,3.5,4.0,250.2
R-03703,WQ-026,2024-03-25,7.77,0.09,1.28,1.25,0.0,220.5
R-03704,WQ-026,2024-03-27,6.94,2.99,2.3,3.11,2.0,103.9
R-03705,WQ-026,2024-03-28,7.75,0.59,0.62,8.16,2.0,182.9
R-03706,WQ-026,2024-03-29,7.01,0.31,1.68,0.08,1.0,217.2
R-03707,WQ-026,2024-03-30,7.06,0.7,1.78,0.4,3.0,156.1
R-03708,WQ-026,2024-03-31,7.42,1.39,1.63,0.01,3.0,146.8
R-03709,WQ-026,2024-04-02,7.47,1.98,1.78,8.34,0.0,181.1
R-03710,WQ-026,2024-04-03,7.08,0.06,0.9,0.0,3.0,194.3
R-03711,WQ-026,2024-04-06,7.43,0.27,,1.0,0.0,212.3
R-03712,WQ-026,2024-04-07,7.92,0.06,1.89,0.1,1.0,140.1
R-03713,WQ-026,2024-04-08,7.15,0.35,2.0,1.14,0.0,204.8
R-03714,WQ-026,2024-04-10,6.72,3.95,1.52,2.54,4.0,229.3
R-03715,WQ-026,2024-04-11,7.51,0.41,2.04,4.57,1.0,129.4
R-03716,WQ-026,2024-04-12,7.12,1.1,1.23,0.76,,212.5
R-03717,WQ-026,2024-04-13,7.15,0.88,1.5,3.43,1.0,174.3
R-03718,WQ-026,2024-04-14,7.28,0.28,1.49,0.12,3.0,209.0
R-03719,WQ-026,2024-04-15,7.16,0.4,1.31,9.18,3.0,178.4
R-03720,WQ-026,2024-04-16,7.45,1.27,1.77,1.98,3.0,316.3
R-03721,WQ-026,2024-04-17,6.96,0.51,0.99,1.16,0.0,227.6
R-03722,WQ-026,2024-04-18,7.33,0.09,2.75,1.49,0.0,292.8
R-03723,WQ-026,2024-04-19,7.38,0.14,0.71,6.25,2.0,125.7
R-03724,WQ-026,2024-04-20,6.89,0.34,1.72,1.84,0.0,122.7
R-03725,WQ-026,2024-04-21,7.4,0.05,1.06,2.15,2.0,136.2
R-03726,WQ-026,2024-04-23,7.33,0.33,2.43,0.42,1.0,145.4
R-03727,WQ-026,2024-04-24,7.38,0.64,1.3,1.64,4.0,205.8
R-03728,WQ-026,2024-04-25,6.82,0.81,0.92,2.03,3.0,149.8
R-03729,WQ-026,2024-04-27,7.19,0.77,1.52,10.39,1.0,198.7
R-03730,WQ-026,2024-04-28,7.55,0.03,1.06,2.18,1.0,137.5
R-03731,WQ-026,2024-04-29,7.2,0.16,1.92,0.32,,202.3
R-03732,WQ-026,2024-05-01,7.47,0.46,0.57,1.45,0.0,225.8
R-03733,WQ-026,2024-05-03,7.19,0.04,0.83,,,248.0
R-03734,WQ-026,2024-05-04,6.94,1.25,1.45,2.68,3.0,210.1
R-03735,WQ-026,2024-05-05,6.93,0.47,1.75,1.1,,185.2
R-03736,WQ-026,2024-05-07,7.82,2.13,0.96,0.02,2.0,226.2
R-03737,WQ-026,2024-05-08,7.14,0.51,0.05,0.68,0.0,154.3
R-03738,WQ-026,2024-05-09,7.49,0.4,1.62,3.26,3.0,110.2
R-03739,WQ-026,2024-05-10,7.33,1.64,1.29,0.15,2.0,285.6
R-03740,WQ-026,2024-05-11,7.01,2.35,1.42,1.34,0.0,174.9
R-03741,WQ-026,2024-05-12,7.26,0.19,0.97,0.35,0.0,229.6
R-03742,WQ-026,2024-05-13,7.23,0.39,0.85,0.37,2.0,218.3
R-03743,WQ-026,2024-05-14,7.43,0.84,1.72,3.12,0.0,228.4
R-03744,WQ-026,2024-05-15,7.09,2.09,1.37,3.27,3.0,236.6
R-03745,WQ-026,2024-05-16,7.13,0.28,1.1,4.17,1.0,126.0
R-03746,WQ-026,2024-05-17,7.33,0.46,1.27,1.76,1.0,162.2
R-03747,WQ-026,2024-05-18,7.09,0.44,0.87,,3.0,194.2
R-03748,WQ-026,2024-05-19,6.48,0.47,1.53,2.84,5.0,200.5
R-03749,WQ-026,2024-05-21,7.66,1.07,1.56,0.92,1.0,200.7
R-03750,WQ-026,2024-05-22,7.14,0.37,1.8,1.77,3.0,191.4
R-03751,WQ-026,2024-05-23,6.9,0.29,0.98,0.67,2.0,142.9
R-03752,WQ-026,2024-05-24,7.37,0.76,1.29,0.98,2.0,177.1
R-03753,WQ-026,2024-05-26,7.29,0.02,1.49,2.39,1.0,133.9
R-03754,WQ-026,2024-05-27,7.04,0.04,0.67,1.11,1.0,235.0
R-03755,WQ-026,2024-05-28,7.82,0.84,1.39,6.11,1.0,242.7
R-03756,WQ-026,2024-05-29,7.28,0.09,1.68,0.24,1.0,222.6
R-03757,WQ-026,2024-06-01,7.74,0.51,1.14,0.14,0.0,202.2
R-03758,WQ-026,2024-06-02,6.81,0.07,1.79,0.91,1.0,162.8
R-03759,WQ-026,2024-06-03,7.4,1.58,0.97,9.82,2.0,177.5
R-03760,WQ-026,2024-06-04,6.98,0.52,1.55,1.23,1.0,212.3
R-03761,WQ-026,2024-06-05,6.81,3.22,1.42,3.13,1.0,159.2
R-03762,WQ-026,2024-06-06,7.34,0.62,1.33,1.15,1.0,112.9
R-03763,WQ-026,2024-06-07,7.74,0.39,1.71,0.87,0.0,283.6
R-03764,WQ-026,2024-06-08,7.4,0.94,1.62,3.94,0.0,237.8
R-03765,WQ-026,2024-06-10,7.07,0.79,1.44,1.66,5.0,200.7
R-03766,WQ-026,2024-06-11,7.5,0.88,0.91,4.19,0.0,170.0
R-03767,WQ-026,2024-06-13,7.1,2.33,1.42,1.1,1.0,185.1
R-03768,WQ-026,2024-06-14,7.11,0.06,1.82,1.39,3.0,227.0
R-03769,WQ-026,2024-06-15,7.75,1.49,2.14,1.49,0.0,275.9
R-03770,WQ-026,2024-06-18,7.06,2.81,1.85,2.27,0.0,170.7
R-03771,WQ-026,2024-06-19,7.39,0.2,2.09,,1.0,206.3
R-03772,WQ-026,2024-06-20,7.63,1.37,2.49,5.16,2.0,132.8
R-03773,WQ-026,2024-06-21,6.74,0.71,0.88,4.47,6.0,206.1
R-03774,WQ-026,2024-06-22,7.95,0.47,2.05,0.42,1.0,173.7
R-03775,WQ-026,2024-06-24,7.3,0.04,1.1,0.98,1.0,185.7
R-03776,WQ-026,2024-06-25,7.3,1.85,1.58,,3.0,316.5
R-03777,WQ-026,2024-06-26,7.54,0.5,1.65,0.32,1.0,217.8
R-03778,WQ-026,2024-06-27,7.4,1.58,1.73,,3.0,258.3
R-03779,WQ-026,2024-06-28,7.23,0.19,1.49,1.52,2.0,128.1
R-03780,WQ-026,2024-06-29,6.69,0.34,1.35,4.12,1.0,234.6
R-03781,WQ-026,2024-06-30,6.87,0.64,,0.07,4.0,162.4
R-03782,WQ-027,2024-01-01,7.8,0.87,1.29,0.58,0.0,125.4
R-03783,WQ-027,2024-01-02,7.73,2.34,0.97,1.38,1.0,236.4
R-03784,WQ-027,2024-01-04,7.43,0.29,1.13,0.58,6.0,261.6
R-03785,WQ-027,2024-01-05,7.38,0.08,1.63,0.27,0.0,191.5
R-03786,WQ-027,2024-01-09,6.67,1.23,1.63,0.5,1.0,208.9
R-03787,WQ-027,2024-01-10,7.39,1.55,1.92,0.03,0.0,199.2
R-03788,WQ-027,2024-01-11,6.84,0.83,1.62,0.73,,212.4
R-03789,WQ-027,2024-01-12,7.31,0.45,1.69,1.99,0.0,162.0
R-03790,WQ-027,2024-01-14,7.28,0.51,1.39,,0.0,315.2
R-03791,WQ-027,2024-01-15,7.18,0.43,1.72,0.84,0.0,260.3
R-03792,WQ-027,2024-01-16,7.21,1.47,0.73,4.02,1.0,232.7
R-03793,WQ-027,2024-01-17,7.47,0.16,1.03,1.48,1.0,218.4
R-03794,WQ-027,2024-01-18,7.54,0.89,1.7,1.07,1.0,186.9
R-03795,WQ-027,2024-01-20,6.68,1.0,1.09,0.03,2.0,163.9
R-03796,WQ-027,2024-01-22,7.12,0.59,1.97,2.52,2.0,273.3
R-03797,WQ-027,2024-01-23,6.69,,1.85,0.45,,219.7
R-03798,WQ-027,2024-01-25,7.62,0.1,1.67,1.04,7.0,240.2
R-03799,WQ-027,2024-01-26,7.17,0.37,1.36,0.69,0.0,178.7
R-03800,WQ-027,2024-01-28,7.64,0.79,1.35,1.76,0.0,213.9
R-03801,WQ-027,2024-01-29,6.99,0.36,1.13,0.22,1.0,283.0
R-03802,WQ-027,2024-01-30,6.8,0.0,1.17,3.34,2.0,145.9
R-03803,WQ-027,2024-01-31,6.93,1.09,1.33,0.65,3.0,
R-03804,WQ-027,2024-02-01,7.68,0.14,1.82,3.44,1.0,144.6
R-03805,WQ-027,2024-02-02,7.01,2.36,1.14,0.5,1.0,192.3
R-03806,WQ-027,2024-02-03,6.53,2.69,2.25,1.65,2.0,178.2
R-03807,WQ-027,2024-02-04,7.36,0.64,1.9,5.84,0.0,121.6
R-03808,WQ-027,2024-02-06,7.17,0.89,1.67,0.89,8.0,172.8
R-03809,WQ-027,2024-02-07,6.81,,1.06,,1.0,204.4
R-03810,WQ-027,2024-02-08,7.56,0.07,1.17,3.45,1.0,214.3
R-03811,WQ-027,2024-02-09,,0.35,1.38,0.1,0.0,189.2
R-03812,WQ-027,2024-02-10,7.34,1.14,0.88,3.12,2.0,94.2
R-03813,WQ-027,2024-02-11,7.1,0.35,1.04,4.52,1.0,273.6
R-03814,WQ-027,2024-02-12,7.5,0.99,1.75,1.27,6.0,269.6
R-03815,WQ-027,2024-02-13,6.74,0.88,1.94,1.68,0.0,74.6
R-03816,WQ-027,2024-02-14,7.66,0.93,1.67,3.09,2.0,176.3
R-03817,WQ-027,2024-02-15,7.68,0.84,2.12,1.71,1.0,253.7
R-03818,WQ-027,2024-02-16,7.23,0.29,2.0,4.88,0.0,191.0
R-03819,WQ-027,2024-02-17,7.3,0.83,1.24,,0.0,239.0
R-03820,WQ-027,2024-02-18,6.98,0.02,1.31,1.75,2.0,179.1
R-03821,WQ-027,2024-02-19,7.62,0.93,1.14,6.21,1.0,266.2
R-03822,WQ-027,2024-02-20,7.08,0.15,1.19,0.12,0.0,130.1
R-03823,WQ-027,2024-02-21,6.93,0.24,1.63,2.34,2.0,207.4
R-03824,WQ-027,2024-02-22,7.55,0.06,1.16,4.89,1.0,209.1
R-03825,WQ-027,2024-02-23,6.79,4.04,1.17,2.81,,193.9
R-03826,WQ-027,2024-02-24,6.63,1.02,1.13,0.19,0.0,179.7
R-03827,WQ-027,2024-02-26,7.0,0.16,1.9,2.44,3.0,161.9
R-03828,WQ-027,2024-02-27,7.52,1.46,1.01,0.86,0.0,252.9
R-03829,WQ-027,2024-02-29,,0.04,1.59,13.97,1.0,179.8
R-03830,WQ-027,2024-03-01,6.79,1.01,1.64,5.03,0.0,166.7
R-03831,WQ-027,2024-03-02,7.85,1.05,0.5,5.84,1.0,135.0
R-03832,WQ-027,2024-03-03,6.97,1.0,1.47,0.71,0.0,107.1
R-03833,WQ-027,2024-03-04,6.99,0.25,1.54,0.24,0.0,207.1
R-03834,WQ-027,2024-03-05,6.65,0.6,1.7,0.28,,216.2
R-03835,WQ-027,2024-03-06,7.09,3.37,2.04,3.49,1.0,178.7
R-03836,WQ-027,2024-03-07,7.67,1.02,1.22,6.72,0.0,108.4
R-03837,WQ-027,2024-03-09,7.41,1.86,1.61,0.27,,113.1
R-03838,WQ-027,2024-03-11,7.25,0.29,1.45,4.88,0.0,
R-03839,WQ-027,2024-03-12,7.07,1.58,1.29,4.93,2.0,128.6
R-03840,WQ-027,2024-03-14,7.34,0.71,1.79,7.29,0.0,123.2
R-03841,WQ-027,2024-03-16,7.44,1.47,1.1,1.27,2.0,192.0
R-03842,WQ-027,2024-03-17,7.13,1.32,1.27,1.24,0.0,
R-03843,WQ-027,2024-03-18,7.64,1.11,1.3,5.84,1.0,75.5
R-03844,WQ-027,2024-03-19,7.07,5.42,1.19,3.12,3.0,
R-03845,WQ-027,2024-03-23,7.29,0.1,1.55,0.06,3.0,266.9
R-03846,WQ-027,2024-03-24,7.6,0.24,2.07,2.63,2.0,222.9
R-03847,WQ-027,2024-03-26,6.74,1.88,2.06,0.09,1.0,235.8
R-03848,WQ-027,2024-03-27,7.38,0.7,1.18,5.87,0.0,195.0
R-03849,WQ-027,2024-03-29,7.58,1.42,1.43,0.77,1.0,219.9
R-03850,WQ-027,2024-03-30,6.9,0.22,1.42,1.8,2.0,296.1
R-03851,WQ-027,2024-03-31,7.46,0.57,0.93,2.98,0.0,217.3
R-03852,WQ-027,2024-04-01,7.26,0.26,1.23,10.87,0.0,277.8
R-03853,WQ-027,2024-04-02,7.18,0.59,2.0,,7.0,169.1
R-03854,WQ-027,2024-04-03,7.5,0.16,1.9,0.16,0.0,152.2
R-03855,WQ-027,2024-04-04,7.04,0.99,1.45,1.4,4.0,212.7
R-03856,WQ-027,2024-04-06,7.11,5.07,1.8,0.02,1.0,253.4
R-03857,WQ-027,2024-04-07,7.44,2.25,1.97,0.96,2.0,289.0
R-03858,WQ-027,2024-04-08,,0.83,1.1,2.1,0.0,248.9
R-03859,WQ-027,2024-04-10,7.44,0.5,1.49,1.27,0.0,174.6
R-03860,WQ-027,2024-04-12,7.07,0.4,1.01,1.21,1.0,286.4
R-03861,WQ-027,2024-04-14,7.53,0.2,0.84,2.32,0.0,215.0
R-03862,WQ-027,2024-04-15,7.56,0.12,1.12,,1.0,134.6
R-03863,WQ-027,2024-04-16,7.23,0.45,1.61,0.24,1.0,211.8
R-03864,WQ-027,2024-04-17,7.22,0.19,1.6,1.0,1.0,206.4
R-03865,WQ-027,2024-04-18,7.38,0.02,1.62,1.6,1.0,158.9
R-03866,WQ-027,2024-04-20,7.65,0.1,1.26,2.25,0.0,202.3
R-03867,WQ-027,2024-04-21,6.98,0.38,2.17,0.35,2.0,275.8
R-03868,WQ-027,2024-04-22,6.92,0.6,1.21,0.58,2.0,204.9
R-03869,WQ-027,2024-04-23,7.11,0.23,1.16,,1.0,226.4
R-03870,WQ-027,2024-04-24,7.21,0.1,1.18,1.78,2.0,231.1
R-03871,WQ-027,2024-04-28,7.62,0.5,2.23,,0.0,134.6
R-03872,WQ-027,2024-04-29,7.12,0.86,1.67,,0.0,228.7
R-03873,WQ-027,2024-04-30,7.28,0.41,2.04,,1.0,217.7
R-03874,WQ-027,2024-05-01,7.31,0.09,1.55,0.75,0.0,176.5
R-03875,WQ-027,2024-05-02,7.28,1.1,1.3,1.1,1.0,237.5
R-03876,WQ-027,2024-05-04,,0.02,1.6,3.16,0.0,195.4
R-03877,WQ-027,2024-05-05,7.07,0.65,1.86,,5.0,218.6
R-03878,WQ-027,2024-05-06,7.04,1.89,1.5,4.32,4.0,190.1
R-03879,WQ-027,2024-05-07,6.94,0.21,1.39,0.46,4.0,236.0
R-03880,WQ-027,2024-05-10,6.53,0.35,1.23,0.19,1.0,222.3
R-03881,WQ-027,2024-05-13,7.22,0.15,1.88,2.13,1.0,261.6
R-03882,WQ-027,2024-05-15,7.11,3.6,2.01,1.53,1.0,197.2
R-03883,WQ-027,2024-05-16,7.15,0.74,1.87,0.43,0.0,262.7
R-03884,WQ-027,2024-05-18,7.65,0.86,1.6,0.52,2.0,240.7
R-03885,WQ-027,2024-05-19,7.2,0.04,1.0,5.93,,174.5
R-03886,WQ-027,2024-05-20,7.19,2.09,2.0,3.24,1.0,198.7
R-03887,WQ-027,2024-05-21,7.65,0.21,1.95,0.87,0.0,206.2
R-03888,WQ-027,2024-05-22,7.16,0.48,1.58,0.19,0.0,202.0
R-03889,WQ-027,2024-05-23,7.38,0.96,1.69,1.16,0.0,240.8
R-03890,WQ-027,2024-05-24,7.16,0.22,1.37,0.02,0.0,185.6
R-03891,WQ-027,2024-05-25,7.17,1.36,1.38,0.83,1.0,188.3
R-03892,WQ-027,2024-05-26,7.34,0.53,1.38,1.51,1.0,169.7
R-03893,WQ-027,2024-05-28,7.15,0.23,1.68,2.36,0.0,188.3
R-03894,WQ-027,2024-05-29,7.45,0.56,1.35,0.42,0.0,230.4
R-03895,WQ-027,2024-05-30,6.76,0.31,1.64,2.75,1.0,
R-03896,WQ-027,2024-05-31,7.2,0.34,1.64,1.16,0.0,318.6
R-03897,WQ-027,2024-06-01,7.08,0.31,1.71,0.99,1.0,201.5
R-03898,WQ-027,2024-06-02,7.51,0.38,1.37,0.17,1.0,213.3
R-03899,WQ-027,2024-06-05,7.09,0.26,1.5,0.34,0.0,177.1
R-03900,WQ-027,2024-06-06,7.3,1.33,1.87,0.27,1.0,145.3
R-03901,WQ-027,2024-06-07,7.94,0.02,0.62,0.15,3.0,153.1
R-03902,WQ-027,2024-06-09,6.81,0.19,1.13,,0.0,
R-03903,WQ-027,2024-06-11,7.11,0.04,1.21,1.51,0.0,104.2
R-03904,WQ-027,2024-06-12,7.12,0.46,1.92,0.31,1.0,189.5
R-03905,WQ-027,2024-06-13,8.05,0.93,1.37,0.25,2.0,319.5
R-03906,WQ-027,2024-06-14,6.98,0.98,1.37,2.97,3.0,160.8
R-03907,WQ-027,2024-06-15,6.99,4.7,1.1,1.1,2.0,188.6
R-03908,WQ-027,2024-06-16,7.31,0.22,2.06,0.6,0.0,216.3
R-03909,WQ-027,2024-06-17,7.12,0.31,1.05,3.24,2.0,265.4
R-03910,WQ-027,2024-06-18,7.17,1.03,1.91,1.43,3.0,226.3
R-03911,WQ-027,2024-06-19,,0.44,1.19,3.63,2.0,194.8
R-03912,WQ-027,2024-06-20,6.85,0.02,1.39,0.23,9.0,111.0
R-03913,WQ-027,2024-06-21,7.08,0.61,0.91,2.52,0.0,204.6
R-03914,WQ-027,2024-06-23,7.59,0.2,1.62,1.04,0.0,241.1
R-03915,WQ-027,2024-06-24,7.27,0.17,1.26,1.0,1.0,255.5
R-03916,WQ-027,2024-06-25,7.46,0.56,1.64,2.58,3.0,228.1
R-03917,WQ-027,2024-06-26,7.19,0.22,0.58,2.02,2.0,105.2
R-03918,WQ-027,2024-06-27,7.2,4.44,1.53,3.49,0.0,215.8
R-03919,WQ-027,2024-06-28,7.24,,1.61,1.57,4.0,187.9
R-03920,WQ-027,2024-06-29,7.24,0.89,1.39,1.58,0.0,241.8
R-03921,WQ-027,2024-06-30,6.81,0.18,1.49,3.06,1.0,283.7
R-03922,WQ-028,2024-01-01,7.13,1.33,1.52,3.62,0.0,180.6
R-03923,WQ-028,2024-01-03,7.2,0.13,1.41,,2.0,311.5
R-03924,WQ-028,2024-01-04,7.36,0.9,1.21,1.42,2.0,155.9
R-03925,WQ-028,2024-01-05,6.85,2.75,1.1,1.75,0.0,241.8
R-03926,WQ-028,2024-01-08,7.02,0.28,0.84,0.31,5.0,223.8
R-03927,WQ-028,2024-01-09,7.05,1.58,1.07,0.54,0.0,320.2
R-03928,WQ-028,2024-01-10,7.53,0.54,1.13,0.39,0.0,284.1
R-03929,WQ-028,2024-01-11,7.66,0.82,0.96,0.81,3.0,200.2
R-03930,WQ-028,2024-01-12,7.63,,1.19,3.62,3.0,172.3
R-03931,WQ-028,2024-01-13,6.74,1.66,1.07,,1.0,200.2
R-03932,WQ-028,2024-01-14,7.38,0.55,1.54,2.17,,225.8
R-03933,WQ-028,2024-01-15,6.98,3.66,1.39,3.5,1.0,235.9
R-03934,WQ-028,2024-01-17,7.41,0.68,1.35,0.76,1.0,253.3
R-03935,WQ-028,2024-01-18,7.26,0.52,1.63,2.15,1.0,200.8
R-03936,WQ-028,2024-01-19,6.95,0.45,1.54,3.04,1.0,132.7
R-03937,WQ-028,2024-01-20,7.25,1.71,1.8,0.18,,253.8
R-03938,WQ-028,2024-01-21,6.98,0.11,1.49,1.11,1.0,135.1
R-03939,WQ-028,2024-01-22,7.34,,2.2,0.89,,169.3
R-03940,WQ-028,2024-01-24,7.44,0.3,1.62,0.71,3.0,188.5
R-03941,WQ-028,2024-01-25,7.43,1.02,1.69,4.88,3.0,
R-03942,WQ-028,2024-01-26,7.26,0.02,0.49,1.95,2.0,233.6
R-03943,WQ-028,2024-01-27,6.99,2.5,1.06,3.75,0.0,167.9
R-03944,WQ-028,2024-01-28,8.11,0.01,1.71,3.7,4.0,57.2
R-03945,WQ-028,2024-01-29,7.22,1.62,0.95,0.87,3.0,255.9
R-03946,WQ-028,2024-01-30,7.13,1.1,0.83,0.75,0.0,283.1
R-03947,WQ-028,2024-01-31,6.52,0.02,1.61,4.18,0.0,248.3
R-03948,WQ-028,2024-02-01,7.26,0.54,1.31,3.51,1.0,208.2
R-03949,WQ-028,2024-02-03,7.38,0.22,1.45,0.55,4.0,176.3
R-03950,WQ-028,2024-02-04,7.25,0.06,1.96,0.07,1.0,264.3
R-03951,WQ-028,2024-02-05,6.94,1.58,0.58,1.07,2.0,185.1
R-03952,WQ-028,2024-02-06,6.86,2.63,2.09,0.8,2.0,127.1
R-03953,WQ-028,2024-02-08,7.73,0.03,0.65,1.38,,257.8
R-03954,WQ-028,2024-02-09,7.06,1.13,2.0,1.01,3.0,194.1
R-03955,WQ-028,2024-02-10,6.9,0.83,1.39,4.41,3.0,157.3
R-03956,WQ-028,2024-02-11,7.23,1.94,1.47,3.96,0.0,175.7
R-03957,WQ-028,2024-02-12,7.36,3.78,1.57,1.69,0.0,128.1
R-03958,WQ-028,2024-02-13,6.88,,1.53,2.46,1.0,208.4
R-03959,WQ-028,2024-02-14,7.81,0.72,2.46,10.15,7.0,201.8
R-03960,WQ-028,2024-02-16,7.31,0.96,1.07,0.76,0.0,192.9
R-03961,WQ-028,2024-02-17,7.24,0.21,1.26,0.39,1.0,266.3
R-03962,WQ-028,2024-02-19,6.95,0.68,1.01,1.81,1.0,228.3
